__sf_row_id,transaction_id,timestamp,account_id,transaction_type,amount,merchant_id,merchant_category,merchant_country,channel,status,currency,fraudulent_score,is_fraud,is_disputed,dispute_amount,velocity_score,distance_from_home,time_since_last_transaction_hours,card_type,card_brand,card_age_months,card_used_before,account_balance_before,account_balance_after,account_credit_limit,customer_age,customer_tenure_years,is_vip,similar_transactions_24h,total_transactions_30d,avg_transaction_amount_30d,latitude,longitude,country_code,ip_address,device_fingerprint,is_new_device,customer_segment,transaction_category_numeric,was_alert_triggered,days_since_account_opening
277,TRX_00000277,2026-04-09 00:09:22.280482,ACC_000073,Transfer,1399.0858421760875,MERCH_00181,Dining,USA,Mobile,Completed,USD,0.018900827763499,inf,0.0,0.0,11.874841612984234,52.96965821823197,7.949821912671188,Credit,Visa,7.277083034792042,1.0,932.5591897972872,814.229111452742,1329.3300641648316,26.0,4.323531535461724,0.0,1.0,21.0,163.37416759057768,207.57334466327885,-153.9589138175821,AU,46.182.122.13,DEV_000288,0.0,Silver,39.0,0.0,1145.7695685661663
278,TRX_00000278,2026-01-15 21:09:22.280484,ACC_000165,Payment,1399.0858421760875,MERCH_00427,Online,Australia,Online,Completed,USD,0.0127531002850657,0.0,inf,0.0,7.37915556978809,23.92745453669988,4.009600174756958,Credit,Amex,71.3684073208131,1.0,2418.783416438864,2622.8181633723952,6065.336723924136,56.0,5.625539594942144,inf,2.0,19.0,110.00595362200094,20.641864359524803,-86.51417369772743,UK,119.224.108.133,DEV_000973,4.634571107987492,Gold,9.0,0.0,207.7848604673684
279,TRX_00000279,2025-09-07 14:09:22.280486,ACC_000021,Withdrawal,74.1789037437756,MERCH_00352,Utilities,Canada,Mobile,Completed,GBP,0.0316905422072903,0.0,0.0,0.0,6.782307535387101,54.807551915045664,0.4303425625958617,Debit,Mastercard,12.655648660206882,1.0,3904.2968632863294,4061.632718604633,3795.399445243175,59.0,8.298990712140156,0.0,0.0,21.0,416.7109340169485,207.57334466327885,-142.52272020852965,AU,251.81.141.46,DEV_000966,0.0,Silver,40.0,0.0,449.7839986353938
280,TRX_00000280,2026-03-31 12:09:22.280488,ACC_000153,Transfer,1399.0858421760875,MERCH_00390,Gas,USA,Phone,Completed,USD,0.0185026034311681,0.0,0.0,0.0,6.48551891889262,21.36898492580297,2.4399114439082497,Credit,Amex,59.7680836652891,1.0,2606.669066262327,1697.3438989187912,1495.651470157495,74.0,0.5072986301249001,0.0,6.0,11.0,88.93981262380345,207.57334466327885,-158.80353004446354,US,158.145.59.167,DEV_000537,0.0,Bronze,32.0,0.0,92.7429892309338
281,TRX_00000281,2026-01-01 05:09:22.280490,ACC_000294,Withdrawal,1399.0858421760875,MERCH_00114,Dining,USA,ATM,Pending,EUR,0.0123226464094877,0.0,0.0,0.0,4.6333798350173145,15.750165161321604,18.358203320966766,Debit,Mastercard,37.76541865155159,1.0,2122.3195859540074,1765.8958850966314,3725.46663400463,35.0,1.8758761138276736,0.0,1.0,25.5,305.26628163308374,-43.31795764240406,409.7767223941856,US,160.51.238.114,DEV_000783,0.0,Premium,43.0,0.0,208.1525033782432
282,TRX_00000282,2025-12-29 10:09:22.280492,ACC_000218,Charge,1399.0858421760875,MERCH_00347,Dining,Australia,Mobile,Completed,USD,0.0289829705042355,0.0,0.0,0.0,18.718818221346446,10.647326033434798,8.305793234784154,Prepaid,Visa,49.45150839206539,1.0,1268.1059195171908,660.0559767784697,2015.421778575728,32.0,5.298877938309805,0.0,2.0,25.5,350.23883340664497,63.26696798991532,-47.5913894171338,US,86.247.23.164,DEV_000050,1.0,Bronze,40.0,1.0,194.0498003119652
283,TRX_00000283,2025-06-07 05:09:22.280494,ACC_000156,Deposit,221.32991744371864,MERCH_00000,Retail,UK,Online,Pending,USD,0.0026953395318824,0.0,0.0,0.0,5.633038107278553,49.70259707164479,4.902523961111298,Credit,Mastercard,53.592077271499406,1.0,1466.7281386024245,6362.779366829936,12237.717192070351,59.0,3.773597168155541,0.0,3.0,17.0,57.53838086181062,81.38349403457431,409.7767223941856,US,210.226.125.232,DEV_000248,0.0,Silver,18.0,0.0,1219.3426543619676
284,TRX_00000284,2026-03-05 04:09:22.280496,ACC_000229,Transfer,21.86518026776116,MERCH_00062,Travel,Australia,Online,Completed,USD,0.0341654841235058,0.0,0.0,0.0,9.040407811368794,19.124599286161512,7.511912361237069,Credit,Amex,21.21509917424499,1.0,312.65018636236834,468.8110904863309,3445.9853294585964,33.0,13.623323702012463,0.0,4.0,16.0,606.6988738965103,35.96932062195543,409.7767223941856,US,239.87.19.159,DEV_000907,0.0,Gold,38.0,0.0,319.38723830325057
285,TRX_00000285,2025-09-17 22:09:22.280498,ACC_000019,Deposit,30.64346392443678,MERCH_00247,Utilities,UK,ATM,Completed,GBP,0.0244521784908325,0.0,inf,0.0,1.468714262914283,41.82084250701504,2.327268052806823,Credit,Visa,75.89592300355258,1.0,1701.002910343061,1311.6694313042472,5609.905068323924,38.0,4.043812937918357,0.0,3.0,13.0,25.17802256146256,0.1508822891901928,170.7767034654505,US,244.111.144.95,DEV_000862,0.0,Gold,24.0,0.0,297.41478502820024
286,TRX_00000286,2025-08-13 07:09:22.280500,ACC_000040,Transfer,21.318515298943577,MERCH_00230,Grocery,USA,ATM,Completed,USD,0.0398002534639786,0.0,0.0,0.0,17.920345860952224,10.40525361141854,5.8841113476972176,Debit,Discover,17.562322171392566,0.0,3166.43726892836,3330.668328671024,1423.2186425758048,64.0,1.8166314517390163,0.0,0.0,12.0,581.3674240366365,-73.51105280518144,-175.73136306401318,UK,91.209.217.135,DEV_000087,0.0,Bronze,18.0,0.0,385.2939039463106
287,TRX_00000287,2026-04-26 03:09:22.280503,ACC_000147,Deposit,9.475315650010137,MERCH_00225,Online,USA,Online,Completed,USD,0.0044817497816768,0.0,0.0,0.0,11.291683509933067,21.71494376462697,0.3372973125475643,Debit,Visa,23.518214398224053,1.0,1061.099573572952,507.1540274605097,3690.58112638547,108.0,2.4949710135323,0.0,1.0,21.0,73.58215065976141,-71.0695000402996,110.38906201416556,US,88.96.242.220,DEV_000634,0.0,Silver,43.0,0.0,741.8753456236224
288,TRX_00000288,2025-10-05 02:09:22.280505,ACC_000107,Withdrawal,82.88194753044986,MERCH_00422,Grocery,USA,Online,Completed,EUR,0.0910312860079184,inf,0.0,0.0,2.477009589389744,30.88247161633386,0.1870737042015695,Credit,Visa,59.36891945488587,1.0,1998.0838110128,1833.8721487364733,6621.827307596701,72.0,10.25530355658336,0.0,3.0,17.0,254.97945208604528,-7.058770104966186,-178.17570076367176,DE,164.19.139.107,DEV_000391,0.0,Premium,4.0,0.0,1219.3426543619676
289,TRX_00000289,2026-03-01 21:09:22.280507,ACC_000083,Transfer,4.716158664134126,MERCH_00018,Grocery,USA,In-Person,Completed,USD,0.0302436492268922,0.0,0.0,0.0,7.276974653554814,125.61513209868512,1.6946514110777946,Credit,Visa,45.6723160010549,1.0,1113.0318589082135,1854.09486463664,3757.158677781357,41.0,6.416811098842741,0.0,2.0,17.0,403.0937215315549,207.57334466327885,-89.35414467020989,US,33.146.64.115,DEV_000612,1.0,Silver,47.0,0.0,195.05858401177832
290,TRX_00000290,2026-01-25 23:09:22.280509,ACC_000289,Payment,598.0145788634281,MERCH_00030,Utilities,USA,Mobile,Completed,USD,0.089995718504543,0.0,0.0,0.0,7.2189666753032675,7.835034654123731,7.429450452505689,Credit,Amex,18.685203169063257,0.0,1253.3720622452238,845.0768466773934,6843.404393415129,64.0,8.59123475443686,1.0,3.0,11.0,176.00326834279122,48.8035161784525,155.8437021566121,UK,139.246.103.186,DEV_000523,0.0,Gold,6.0,0.0,112.10026092687332
291,TRX_00000291,2025-12-09 21:09:22.280511,ACC_000133,Withdrawal,100.4847396877557,MERCH_00332,Retail,USA,Phone,Completed,CAD,0.0174053822451407,0.0,0.0,0.0,9.515046498990618,20.642111006022752,3.818786906188712,Credit,Visa,22.585993154367017,1.0,1250.8867172025407,6362.779366829936,9645.667103950524,33.0,2.367193460074477,0.0,6.0,12.0,123.87077887136353,34.68273280002171,-23.77801845288397,US,206.95.166.244,DEV_000163,0.0,Bronze,36.0,0.0,302.35660483140646
292,TRX_00000292,2025-07-13 05:09:22.280513,ACC_000206,Deposit,209.5306324886029,MERCH_00120,Retail,UK,Mobile,Completed,USD,0.0201465321949937,0.0,0.0,0.0,4.7129902527932455,40.76500401587474,2.628188842167562,Credit,Mastercard,8.313730251539972,1.0,1161.8692916169584,429.1891395611544,1105.754101619071,66.0,13.15916873106172,0.0,3.0,14.0,606.6988738965103,207.57334466327885,-57.14018848170308,US,35.100.116.91,DEV_000717,0.0,Silver,26.0,0.0,812.5708872638619
293,TRX_00000293,2025-12-03 14:09:22.280515,ACC_000282,Payment,35.43226253390386,MERCH_00023,Retail,UK,Online,Completed,USD,0.0971363728827702,0.0,0.0,0.0,1.8159294362440608,49.558650021939634,11.347426354313932,Credit,Mastercard,48.50013777329919,1.0,568.7921161059423,985.5200314184189,9779.504271626203,26.0,5.8583027415356295,0.0,2.0,13.0,606.6988738965103,-65.21847886334007,409.7767223941856,US,164.155.32.90,DEV_000210,0.0,Bronze,9.0,0.0,398.4563216558945
294,TRX_00000294,2026-03-10 14:09:22.280517,ACC_000265,Transfer,43.18927202157736,MERCH_00324,Travel,USA,Online,Completed,EUR,0.0060899707575144,0.0,0.0,0.0,6.128534781771591,17.25609222774506,3.4394213069857225,Credit,Visa,15.13514464727376,1.0,798.80229122989,357.6547178111277,3794.495646683695,55.0,6.754843459186754,0.0,1.0,12.0,297.3605186277265,71.17479121351155,96.21135514011178,US,171.22.179.107,DEV_000235,0.0,Bronze,38.0,8.44199368800254,566.7690016844883
295,TRX_00000295,2026-01-14 11:09:22.280519,ACC_000072,Payment,159.99263938544618,MERCH_00470,Grocery,USA,Online,Completed,USD,0.0601575924160013,0.0,0.0,0.0,18.718818221346446,64.70263823365539,4.751683156886924,Prepaid,Visa,16.14051589642979,1.0,2254.509957569579,1898.089136469768,3282.183822991409,32.0,1.3292169343505544,0.0,4.0,13.0,51.922035588475566,-56.293741729046985,150.62042175561703,DE,180.125.224.72,DEV_000201,0.0,Bronze,1.0,1.0,1219.3426543619676
296,TRX_00000296,2025-06-28 14:09:22.280521,ACC_000047,Deposit,8.774929500497784,MERCH_00210,Gas,USA,Online,Completed,USD,0.0661881339593068,0.0,0.0,0.0,18.718818221346446,22.707639037625285,18.358203320966766,Credit,Visa,14.777101347998563,1.0,2591.405306431966,3112.231438298174,3141.9107074519948,65.0,5.68515298054824,0.0,3.0,10.0,174.03355010887904,-48.007373347004304,148.28317654800873,US,25.54.64.111,DEV_000591,0.0,Bronze,23.0,0.0,299.5307390913296
297,TRX_00000297,2026-05-13 10:09:22.280523,ACC_000232,Transfer,43.992498518752704,MERCH_00448,Grocery,USA,Mobile,Completed,USD,0.0931065596779797,0.0,0.0,0.0,6.243167036098207,14.93286634079697,3.69482452476508,Credit,Mastercard,40.28688118833684,1.0,5698.248942879294,4501.156058960753,12237.717192070351,30.0,8.496484803520223,inf,3.0,18.0,152.71192816620788,47.675948577452,71.43979243296798,US,241.39.90.151,DEV_000458,0.0,Gold,9.0,0.0,148.67266888645491
298,TRX_00000298,2026-03-22 03:09:22.280525,ACC_000099,Withdrawal,1399.0858421760875,MERCH_00160,Dining,UK,Mobile,Completed,USD,0.0666528892207506,0.0,0.0,0.0,1.1385233890517197,125.61513209868512,7.650884041747049,Credit,Visa,27.67109735681713,1.0,2302.4620872195383,2210.664561597741,4586.335154198503,71.0,1.2361508259652652,0.0,1.0,11.0,606.6988738965103,50.26329013413391,-163.71411443066438,US,63.161.150.233,DEV_000746,0.0,Silver,28.0,0.0,1219.3426543619676
299,TRX_00000299,2026-04-17 04:09:22.280527,ACC_000058,Deposit,15.163062608143656,MERCH_00254,Grocery,USA,Online,Completed,USD,0.071792876217565,0.0,0.0,0.0,3.765491729360748,54.5440721681556,2.670689234484118,Credit,Visa,5.358217001757919,0.0,6226.314507328465,6362.779366829936,1380.4805202883283,61.0,18.81102764807863,0.0,0.0,16.0,399.1373050161767,207.57334466327885,-68.48660359789353,US,190.224.213.145,DEV_000765,0.0,Bronze,79.0,0.0,1219.3426543619676
300,TRX_00000300,2025-06-16 12:09:22.280529,ACC_000257,Transfer,1.3235579388884633,MERCH_00058,Online,Canada,ATM,Completed,USD,0.133263640910246,0.0,0.0,0.0,6.137721116143128,78.3875242376722,0.1850859263733111,Debit,Discover,18.63324653492624,1.0,1040.6096478397233,125.68894030228807,4173.62477218214,41.0,15.21221897998581,0.0,1.0,25.5,606.6988738965103,207.57334466327885,-71.31425523009463,CA,184.21.75.240,DEV_000431,0.0,Gold,22.0,0.0,108.26840795545074
301,TRX_00000301,2025-07-08 20:09:22.280531,ACC_000064,Transfer,1311.141196005278,MERCH_00113,Retail,Canada,ATM,Completed,USD,0.1785277151812456,0.0,0.0,0.0,18.718818221346446,42.18776947903264,8.993076691890794,Credit,Amex,8.0236385823049,1.0,1189.977165169358,1111.525579464386,3779.621971293496,68.0,3.9001494103690906,0.0,3.0,17.0,240.5253455560249,-56.32643089103663,-64.32131651409125,US,3.5.1.137,DEV_000032,0.0,Silver,5.0,0.0,163.39474967551558
302,TRX_00000302,2025-07-17 21:09:22.280533,ACC_000082,Payment,22.80369293533278,MERCH_00416,Retail,USA,Online,Completed,USD,0.0322318336352009,0.0,0.0,0.0,1.9126662915269,107.75269358762522,14.44827353130043,Debit,Mastercard,71.23534103591138,1.0,721.8865469158759,6362.779366829936,12237.717192070351,50.0,18.81102764807863,0.0,3.0,14.0,117.43067671863196,60.44436422233068,-141.70666003223064,US,86.41.52.82,DEV_000356,0.0,Bronze,15.0,0.0,582.1613476888551
303,TRX_00000303,2025-07-23 14:09:22.280536,ACC_000153,Withdrawal,922.1907693355524,MERCH_00159,Retail,USA,ATM,Completed,CAD,0.1785277151812456,0.0,0.0,0.0,1.4705728492914103,22.30676254843652,2.8491819170537607,Debit,Mastercard,1.6754209929385286,1.0,1909.1925070528555,1561.9489501676435,12237.717192070351,29.0,1.7062317769839574,0.0,6.0,21.0,193.50505321171005,-32.221898624437856,-165.2327624187187,AU,215.85.205.168,DEV_000519,0.0,Gold,15.0,0.0,860.5131764268195
304,TRX_00000304,2025-09-28 16:09:22.280538,ACC_000265,Withdrawal,1399.0858421760875,MERCH_00442,Gas,USA,Mobile,Completed,EUR,0.0617799126091799,0.0,0.0,inf,5.408598378808497,36.03193640258725,3.5022314576503755,Credit,Visa,5.547071464653393,1.0,678.9337232499195,729.8891864209262,2890.993858679188,27.0,5.232487488765821,0.0,3.0,18.0,198.22094148029345,9.87824295221857,-96.49628674814166,US,178.89.85.22,DEV_000026,inf,Silver,35.0,0.0,530.4460712191917
305,TRX_00000305,2025-09-20 03:09:22.280540,ACC_000078,Withdrawal,6.875749026773873,MERCH_00219,Travel,USA,ATM,Completed,CAD,0.1275362673968341,0.0,0.0,inf,5.450871622397374,30.2091885767722,2.7594352886058364,Debit,Mastercard,7.270232653810812,inf,3938.671520045674,4181.118265883447,1339.5177317730352,108.0,5.899022506749651,1.0,4.0,10.0,293.09090990597525,55.32969510423695,30.098160795492788,US,64.230.96.89,DEV_000541,0.0,Premium,31.0,0.0,574.29996277312
306,TRX_00000306,2026-01-22 22:09:22.280542,ACC_000149,Charge,10.208059227517357,MERCH_00356,Travel,USA,Mobile,Completed,USD,0.0036986454113928,0.0,0.0,0.0,18.718818221346446,3.235617726187636,18.358203320966766,Credit,Discover,10.98569142806088,1.0,550.5626996344911,786.4813442689941,6482.953008656542,48.0,1.4831102816661068,0.0,3.0,18.0,173.94310602553975,-39.502512154653736,-178.91141798140356,US,218.51.178.159,DEV_000523,0.0,Bronze,25.0,0.0,342.23855231569604
307,TRX_00000307,2026-04-27 11:09:22.280544,ACC_000047,Withdrawal,1399.0858421760875,MERCH_00168,Grocery,Canada,Online,Completed,USD,0.011800491585759,0.0,0.0,0.0,7.061050245930728,6.919901985491982,11.683867234215413,Credit,Amex,5.85774970120629,1.0,3112.513900254815,3709.611375364893,1041.9595893098897,73.0,1.0717915685482553,0.0,3.0,17.0,49.65957873575713,-58.372034043861404,139.53947098794487,US,55.34.215.203,DEV_000475,0.0,Silver,10.0,0.0,77.39499872147255
308,TRX_00000308,2025-09-12 10:09:22.280546,ACC_000247,Withdrawal,1399.0858421760875,MERCH_00011,Dining,USA,ATM,Completed,USD,0.0358696537890332,0.0,0.0,0.0,5.815385453946495,17.90190619523989,0.2098499693009492,Debit,Visa,20.63337312924976,1.0,1933.143394058384,1813.6061403922404,1720.3201057466474,21.0,6.756747284871811,0.0,0.0,18.0,62.172637251392345,-26.15249757164505,409.7767223941856,DE,11.163.57.69,DEV_000012,0.0,Bronze,38.0,0.0,780.9992533927401
309,TRX_00000309,2026-03-04 03:09:22.280549,ACC_000277,Withdrawal,84.5178684828464,MERCH_00456,Online,Canada,In-Person,Completed,GBP,0.0021626432945401,0.0,0.0,0.0,16.166009975813587,72.64992206552138,7.548385307768024,Credit,Visa,9.844998998721902,1.0,771.4431494451389,464.510544197238,2440.1094185964703,108.0,10.220340607441774,1.0,0.0,16.0,312.9444294100259,4.133597449590496,40.99745451416735,CA,167.172.41.31,DEV_000840,0.0,Bronze,35.0,0.0,647.8612615553172
310,TRX_00000310,2025-05-21 16:09:22.280551,ACC_000097,Transfer,150.617907023346,MERCH_00241,Grocery,USA,Mobile,Completed,USD,0.1785277151812456,0.0,0.0,0.0,5.992203011343933,24.81682583458488,4.591923922482424,Credit,Discover,11.59484265635615,1.0,2776.256700414612,6362.779366829936,1725.8428651301303,53.0,7.906556462479237,inf,2.0,11.0,83.73188922045802,-10.794104183199323,-161.50820965648376,AU,87.188.167.234,DEV_000874,0.0,Gold,35.0,0.0,303.6018718192179
311,TRX_00000311,2025-08-02 09:09:22.280553,ACC_000024,Withdrawal,25.490534676649176,MERCH_00374,Gas,USA,Online,Completed,USD,0.0717994641440201,0.0,inf,0.0,2.632509770576197,90.69388945528296,0.1273157787745634,Credit,Visa,3.696129619876074,1.0,1690.5758163739508,2237.900749874392,1459.9530067681364,27.0,3.399168413633993,0.0,1.0,8.0,265.8246782019244,-40.20422434780782,172.67961757927606,US,90.194.181.223,DEV_000088,0.0,Bronze,6.0,0.0,242.5960662745969
312,TRX_00000312,2025-09-27 11:09:22.280556,ACC_000283,Payment,213.728267129701,MERCH_00138,Dining,USA,In-Person,Completed,USD,0.1785277151812456,0.0,0.0,0.0,9.297841152894744,18.05150243961985,2.941344406967126,Credit,Mastercard,16.36359457942686,inf,2149.6893831211423,1796.8309890822725,5154.432944660972,20.0,18.81102764807863,0.0,4.0,16.0,606.6988738965103,-18.079691795374643,42.8183435262464,US,119.23.198.95,DEV_000536,0.0,Bronze,46.0,0.0,546.2426148300942
313,TRX_00000313,2026-01-16 22:09:22.280558,ACC_000067,Withdrawal,21.448102899630605,MERCH_00096,Retail,USA,ATM,Completed,USD,0.0588091056775264,0.0,0.0,0.0,8.771452261528536,100.4987207237052,0.8108983709821492,Credit,Visa,75.89592300355258,1.0,464.9853464455716,602.0430685624157,1531.6210543898044,39.0,1.1295127565961018,0.0,0.0,14.0,233.94619699287708,44.90611992774137,11.00725055887716,AU,91.117.119.200,DEV_000509,0.0,Bronze,47.0,0.0,122.77230384918508
314,TRX_00000314,2025-06-20 20:09:22.280560,ACC_000006,Payment,1.5454149825492725,MERCH_00146,Retail,USA,Online,Declined,USD,0.0449308622481546,0.0,0.0,0.0,3.567193453442531,13.050193986531385,18.358203320966766,Credit,Amex,37.3496241707443,1.0,501.7872955256918,723.4963837464597,12237.717192070351,66.0,2.8743152758071244,1.0,0.0,18.0,606.6988738965103,10.305104145534116,-8.286816404059493,US,72.67.165.35,DEV_000939,0.0,Bronze,17.0,0.0,407.21100931912827
315,TRX_00000315,2025-11-01 16:09:22.280562,ACC_000136,Deposit,6.403779910107388,MERCH_00181,Retail,USA,Mobile,Completed,USD,0.0226930775960044,0.0,0.0,0.0,0.7067970015804315,11.000816779383053,18.358203320966766,Credit,Visa,18.5024333511314,5.142850037910037,6226.314507328465,942.7853223381608,3438.3637469858486,38.0,2.74308593134597,0.0,2.0,21.0,339.9645856262128,207.57334466327885,-132.76615709838674,US,2.220.134.40,DEV_000079,0.0,Silver,8.0,1.0,88.34102247917926
316,TRX_00000316,2026-02-10 04:09:22.280564,ACC_000163,Transfer,93.89578487543552,MERCH_00056,Online,USA,Mobile,Completed,USD,0.0601680534266836,0.0,0.0,0.0,3.4762889295287662,125.61513209868512,10.32200835300702,Credit,Mastercard,22.43162948822718,1.0,6226.314507328465,593.7789090670994,1254.667839800013,55.0,10.071039887471102,0.0,1.0,14.0,74.0101104631643,207.57334466327885,107.12991283615288,AU,70.73.3.89,DEV_000073,0.0,Bronze,37.0,0.0,31.50983069306149
317,TRX_00000317,2025-08-15 13:09:22.280566,ACC_000082,Payment,9.373302876802688,MERCH_00041,Retail,UK,Online,Completed,EUR,0.1785277151812456,0.0,inf,0.0,5.540722870002019,4.464757480805561,14.13747625305514,Debit,Visa,18.397595350791622,1.0,2365.926576098942,2712.7568394165223,12237.717192070351,63.0,8.188140670982378,0.0,2.0,19.0,38.57013918962928,47.74466495169173,-1.5894838456096352,AU,62.67.152.204,DEV_000984,0.0,Bronze,31.0,0.0,578.6634295887549
318,TRX_00000318,2025-06-13 07:09:22.280568,ACC_000137,Deposit,78.68441223469559,MERCH_00353,Retail,USA,ATM,Completed,USD,0.0102321229067199,0.0,0.0,0.0,0.5290422110451705,7.500451789392875,18.358203320966766,Debit,Visa,22.6030308577826,1.0,872.643055330963,994.1646519984351,2224.773712708952,55.0,5.618606669571992,inf,0.0,16.0,110.90454662907416,-37.27984487191912,-172.82641697356695,US,181.88.218.193,DEV_000389,0.0,Gold,7.0,0.0,366.015056738298
319,TRX_00000319,2025-11-13 13:09:22.280570,ACC_000072,Charge,10.492680524057112,MERCH_00198,Grocery,USA,In-Person,Completed,EUR,0.1056893585730875,0.0,0.0,0.0,2.6189172923830046,48.67192450425512,6.361928015919732,Credit,Mastercard,75.89592300355258,1.0,3784.492636280154,3775.145879194989,4470.019392592145,63.0,7.565058902756574,0.0,1.0,15.0,213.58740068703224,-56.561196078489466,-125.06042394464062,US,154.65.230.77,DEV_000807,0.0,Bronze,34.0,0.0,215.3259044725736
320,TRX_00000320,2025-09-11 18:09:22.280572,ACC_000236,Transfer,18.82700273468668,MERCH_00030,Retail,USA,Online,Completed,USD,0.032690092091937,0.0,0.0,0.0,1.4618335336490236,104.73768017664126,3.980244634080237,Debit,Visa,53.61003196109437,1.0,1076.0347993041532,1013.2334315527836,600.832695804822,20.0,0.96384450203086,0.0,5.0,11.0,91.35730915827614,9.123257877678412,-76.93409731229875,US,40.118.235.97,DEV_000442,0.0,Gold,17.0,0.0,400.147676702994
321,TRX_00000321,2025-08-17 06:09:22.280574,ACC_000045,Payment,495.8783392294714,MERCH_00179,Retail,Australia,Online,Completed,USD,0.1785277151812456,inf,0.0,0.0,1.858024275470025,72.93849490473379,15.42573857175758,Credit,Visa,3.9823619102005097,1.0,800.1356051322394,1311.8859688293169,3146.6033712355647,46.0,5.246761549725115,inf,6.0,15.0,175.2448125475351,-3.62297370409614,149.21283531632508,US,21.98.209.209,DEV_000030,0.0,Silver,37.0,0.0,119.59223505992172
322,TRX_00000322,2025-09-15 05:09:22.280576,ACC_000105,Transfer,147.66720032066772,MERCH_00001,Utilities,USA,Mobile,Completed,USD,0.0142249786739825,0.0,0.0,inf,5.555835072747701,39.74474212864103,8.00114425480402,Credit,Visa,28.56068034252463,1.0,2947.9125119040614,3129.3382924864177,6190.791823367333,54.0,2.332365250795622,0.0,6.0,15.0,60.23469298413377,16.08415920620503,409.7767223941856,US,69.13.44.53,DEV_000384,0.0,Silver,6.0,0.0,1219.3426543619676
323,TRX_00000323,2026-04-14 07:09:22.280578,ACC_000287,Withdrawal,88.29391190399768,MERCH_00466,Retail,USA,In-Person,Pending,USD,0.0202005025317981,1.0,0.0,0.0,18.718818221346446,44.48469923098707,5.927620903654931,Credit,Visa,39.58088278183428,1.0,678.4038534715918,6362.779366829936,613.9463718618538,68.0,4.857580917064001,0.0,3.0,25.5,94.9057392012031,-70.05105844038532,158.6461525577992,US,70.89.118.153,DEV_000141,0.0,Bronze,13.0,0.0,124.35341569288096
324,TRX_00000324,2025-11-28 02:09:22.280580,ACC_000261,Deposit,522.1359247048144,MERCH_00421,Online,USA,ATM,Completed,USD,0.0330736977887366,0.0,0.0,0.0,2.476888423117577,28.227478596515866,12.985433203926249,Debit,Discover,16.171834269511702,0.0,613.3314277425454,6362.779366829936,11086.42671621257,22.0,1.1446698173562564,1.0,1.0,20.0,257.4008059299925,-50.62346596249652,-81.05315154424054,DE,41.20.19.61,DEV_000115,0.0,Silver,14.0,inf,214.8370334186704
325,TRX_00000325,2025-12-13 19:09:22.280582,ACC_000175,Withdrawal,1399.0858421760875,MERCH_00287,Gas,USA,Mobile,Completed,USD,0.0091272042154375,0.0,0.0,0.0,8.461308295837327,10.935508963736096,0.873849102204455,Credit,Visa,30.86298286666417,1.0,1018.9216768727624,1342.5507138725452,2387.4221197520383,20.0,7.615319607151854,0.0,6.0,13.0,151.1532557154831,-78.79310448517631,174.2977913303302,US,189.196.129.188,DEV_000845,inf,Silver,22.0,0.0,255.32282612503656
326,TRX_00000326,2026-04-25 22:09:22.280585,ACC_000165,Deposit,1399.0858421760875,MERCH_00137,Online,USA,Mobile,Completed,USD,0.0021515472510068,0.0,0.0,0.0,18.718818221346446,33.995283025294896,2.357703954776496,Prepaid,Amex,29.41937496750054,1.0,4119.9161882455965,4395.633330100041,1920.1668196327191,67.0,1.833840039265936,0.0,3.0,11.0,223.410553290012,60.69490996377331,163.86591537006808,US,32.152.148.34,DEV_000333,4.5966903705544135,Silver,79.0,0.0,322.08543130597855
327,TRX_00000327,2026-04-02 00:09:22.280587,ACC_000144,Deposit,35.883639786470525,MERCH_00104,Dining,USA,Online,Completed,USD,0.0875114239857469,0.0,0.0,0.0,1.220007204206843,17.20064421474485,9.255696093197,Credit,Visa,18.943009014644463,1.0,392.6938481983,101.9944644112328,2711.1000276452064,47.0,18.81102764807863,0.0,1.0,16.0,311.11412191674674,-18.55942429627146,76.24680832718047,US,169.191.73.73,DEV_000496,0.0,Bronze,8.0,4.3025135030328325,411.3948050640513
328,TRX_00000328,2025-08-30 15:09:22.280589,ACC_000282,Deposit,38.11965555529655,MERCH_00391,Grocery,USA,Mobile,Completed,USD,0.1785277151812456,0.0,0.0,0.0,12.348824690141996,49.930011884532746,0.5356184409058975,Debit,Visa,26.69277302758621,1.0,213.38000880387293,-1002.2761751265572,3350.6414603141184,64.0,4.689569397357289,0.0,0.0,10.0,97.70766629323916,70.79129244963204,92.41093979591652,UK,173.144.62.35,DEV_000814,0.0,Bronze,79.0,0.0,594.3637808333045
329,TRX_00000329,2025-08-23 19:09:22.280591,ACC_000053,Withdrawal,6.671078007727421,MERCH_00217,Travel,USA,Phone,Completed,USD,0.1785277151812456,inf,0.0,inf,5.586354704502853,83.21287564472881,13.701370474067662,Credit,Mastercard,14.095556226611926,1.0,719.8277352824905,-101.04925886816623,2464.180769645729,57.0,3.305124527664557,0.0,1.0,15.0,16.428534479973024,80.20368606032355,-171.262163279935,DE,113.86.40.7,DEV_000863,0.0,Silver,46.0,inf,1219.3426543619676
